"","Assemblage","t","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"20","eDNA",20,"Extrapolation",0,90.3230338657138,85.4508121818237,95.1952555496039,0.989493050397737,0.980210385304852,0.998775715490622
"21","eDNA",21,"Extrapolation",0,90.6883048783572,85.6504455829805,95.7261641737339,0.990424045932115,0.981240748220331,0.999607343643898
"22","eDNA",22,"Extrapolation",0,91.0212101050701,85.812317986368,96.2301022237723,0.991272548191294,0.982244459689698,1
"23","eDNA",23,"Extrapolation",0,91.3246174003022,85.9408201800762,96.7084146205282,0.99204586670599,0.983214874203538,1
"24","eDNA",24,"Extrapolation",0,91.6011405048175,86.0400866093583,97.1621944002767,0.992750663326978,0.98414728558381,1
"25","eDNA",25,"Extrapolation",0,91.8531615620973,86.1139218723997,97.5924012517949,0.993393009614461,0.985038650336538,1
"26","eDNA",26,"Extrapolation",0,92.0828516396181,86.1657681648295,97.9999351144066,0.993978439142294,0.985887273557237,1
"27","eDNA",27,"Extrapolation",0,92.2921894317889,86.198701194638,98.3856776689398,0.99451199516766,0.986692515949378,1
"28","eDNA",28,"Extrapolation",0,92.4829783056662,86.2154442230731,98.7505123882593,0.994998274076855,0.987454541966794,1
"29","eDNA",29,"Extrapolation",0,92.6568618362884,86.21839248481,99.0953311877669,0.995441464981437,0.988174112415961,1
"30","eDNA",30,"Extrapolation",0,92.8153379654632,86.2096425985832,99.4210333323431,0.995845385805867,0.988852418067452,1
"31","eDNA",31,"Extrapolation",0,92.9597719059769,86.1910234502865,99.7285203616673,0.996213516177499,0.989490948523231,1
"32","eDNA",32,"Extrapolation",0,93.0914079023944,86.1641263980526,100.018689406736,0.996549027402277,0.99009139027171,1
"33","eDNA",33,"Extrapolation",0,93.2113799497623,86.1303335913404,100.292426308184,0.996854809784354,0.990655548368542,1
"34","eDNA",34,"Extrapolation",0,93.3207215625533,86.090843814895,100.550599310212,0.997133497524981,0.991185286964601,1
"35","eDNA",35,"Extrapolation",0,93.4203746780084,86.0466956562721,100.794053699745,0.997387491415172,0.991682484718108,1
"36","eDNA",36,"Extrapolation",0,93.511197770575,85.9987880260643,101.023607515086,0.997618979517626,0.992149001872557,1
"37","eDNA",37,"Extrapolation",0,93.5939732473446,85.9478981871697,101.24004830752,0.997829956016064,0.992586656421387,1
"38","eDNA",38,"Extrapolation",0,93.6694141881979,85.894697511237,101.444130865159,0.998022238394387,0.992997207310657,1
"39","eDNA",39,"Extrapolation",0,93.7381704887224,85.8397652022758,101.636575775169,0.998197483093619,0.993382343061937,1
"40","eDNA",40,"Extrapolation",0,93.8008344588208,85.7836002260206,101.818068691621,0.998357199781526,0.993743674543423,1
"41","eDNA",41,"Extrapolation",0,93.8579459252395,85.7266316695859,101.989260180893,0.998502764357846,0.994082730892419,1
"42","eDNA",42,"Extrapolation",0,93.9099968819755,85.6692277358284,102.150766028123,0.998635430807151,0.99440095781009,1
"43","eDNA",43,"Extrapolation",0,93.957435728621,85.6117035545928,102.303167902649,0.998756342001454,0.994699717621141,1
"44","eDNA",44,"Extrapolation",0,94.0006711331587,85.5543279709169,102.447014295401,0.998866539545629,0.994980290626209,1
"45","eDNA",45,"Extrapolation",0,94.0400755524842,85.4973294495292,102.582821655439,0.998966972750447,0.995243877380965,1
"46","eDNA",46,"Extrapolation",0,94.0759884409833,85.4409012161604,102.711075665806,0.999058506810534,0.995491601619217,1
"47","eDNA",47,"Extrapolation",0,94.1087191748054,85.3852057394966,102.832232610114,0.999141930257702,0.995724513602709,1
"48","eDNA",48,"Extrapolation",0,94.1385497170229,85.330378643006,102.94672079104,0.999217961753855,0.995943593731466,1
"49","eDNA",49,"Extrapolation",0,94.1657370466389,85.276532123235,103.054941970043,0.999287256281994,0.996149756288669,1
"50","eDNA",50,"Extrapolation",0,94.1905153723649,85.2237579402964,103.157272804433,0.999350410788653,0.996343853225335,1
"51","eDNA",51,"Extrapolation",0,94.2130981502417,85.1721300369684,103.254066263515,0.999407969326367,0.996526677914602,1
"52","eDNA",52,"Extrapolation",0,94.2336799224839,85.1217068348674,103.3456530101,0.999460427740487,0.996698968824398,1
"53","eDNA",53,"Extrapolation",0,94.2524379933881,85.072533249381,103.432342737395,0.999508237940697,0.996861413072154,1
"54","eDNA",54,"Extrapolation",0,94.2695339567439,85.0246424592662,103.514425454222,0.999551811794053,0.997014649836603,1
"55","eDNA",55,"Extrapolation",0,94.2851150879036,84.9780574618895,103.592172713918,0.999591524673061,0.997159273610576,1
"56","eDNA",56,"Extrapolation",0,94.2993156125049,84.9327924408833,103.665838784126,0.999627718689372,0.9972958372854,1
"57","eDNA",57,"Extrapolation",0,94.3122578627743,84.8888539694021,103.735661756147,0.999660705640946,0.997424855062689,1
"58","eDNA",58,"Extrapolation",0,94.3240533313744,84.8462420690903,103.801864593658,0.999690769698078,0.997546805193068,1
"59","eDNA",59,"Extrapolation",0,94.3348036318706,84.8049511422451,103.864656121496,0.999718169851413,0.997662132544309,1
"60","eDNA",60,"Extrapolation",0,94.344601374095,84.7649707923961,103.924231955794,0.99974314214306,0.997771251003333,1
"61","eDNA",61,"Extrapolation",0,94.3535309619451,84.7262865465869,103.980775377303,0.999765901700004,0.997874545718025,1
"62","eDNA",62,"Extrapolation",0,94.3616693204921,84.6888804909658,104.034458150018,0.999786644587345,0.997972375185784,1
"63","eDNA",63,"Extrapolation",0,94.3690865586614,84.652731829853,104.08544128747,0.999805549497327,0.99806507319632,1
"64","eDNA",64,"Extrapolation",0,94.3758465731955,84.6178173771978,104.133875769193,0.999822779288703,0.998152950636575,1
"65","eDNA",65,"Extrapolation",0,94.3820075991,84.584111988259,104.179903209941,0.999838482389704,0.998236297165738,1
"66","eDNA",66,"Extrapolation",0,94.3876227113168,84.5515889383983,104.223656484235,0.999852794076692,0.998315382768322,1
"67","eDNA",67,"Extrapolation",0,94.3927402819447,84.5202202550575,104.265260308832,0.999865837639517,0.998390459193085,1
"68","eDNA",68,"Extrapolation",0,94.3974043969474,84.4899770082754,104.304831785619,0.999877725443611,0.998461761285379,1
"69","eDNA",69,"Extrapolation",0,94.4016552359371,84.4608295644766,104.342480907398,0.999888559897974,0.998529508220177,1
"70","eDNA",70,"Extrapolation",0,94.4055294183076,84.4327478077141,104.378311028901,0.999898434337394,0.998593904642741,1
"71","eDNA",71,"Extrapolation",0,94.4090603186958,84.4057013320721,104.412419305319,0.999907433826486,0.998655141723494,1
"72","eDNA",72,"Extrapolation",0,94.4122783544927,84.379659608511,104.444897100474,0.999915635892493,0.998713398133329,1
"73","eDNA",73,"Extrapolation",0,94.4152112478772,84.354592129065,104.475830366689,0.999923111193159,0.998768840945191,1
"74","eDNA",74,"Extrapolation",0,94.4178842646326,84.3304685309793,104.505299998286,0.99992992412541,0.998821626467417,1
"75","eDNA",75,"Extrapolation",0,94.4203204318022,84.3072587030805,104.533382160524,0.999936133380121,0.99887190101396,1
"76","eDNA",76,"Extrapolation",0,94.422540736058,84.2849328764231,104.560148595693,0.999941792447705,0.998919801616269,1
"77","eDNA",77,"Extrapolation",0,94.4245643044937,84.2634617010249,104.585666907962,0.999946950078921,0.99896545668126,1
"78","eDNA",78,"Extrapolation",0,94.426408569397,84.242816310309,104.610000828485,0.99995165070484,0.999008986599534,1
"79","eDNA",79,"Extrapolation",0,94.4280894184229,84.2229683746878,104.633210462158,0.9999559348196,0.999050504307639,1
"80","eDNA",80,"Extrapolation",0,94.4296213314592,84.203890145569,104.655352517349,0.999959839329256,0.999090115807949,1
"81","eDNA",81,"Extrapolation",0,94.4310175053656,84.1855544909255,104.676480519806,0.999963397869702,0.999127920649427,1
"82","eDNA",82,"Extrapolation",0,94.4322899676601,84.167934923441,104.696645011879,0.999966641096437,0.999164012372318,1
"83","eDNA",83,"Extrapolation",0,94.433449680131,84.1510056221394,104.715893738123,0.999969596948652,0.999198478919565,1
"84","eDNA",84,"Extrapolation",0,94.4345066332691,84.1347414482994,104.734271818239,0.99997229088991,0.999231403017546,1
"85","eDNA",85,"Extrapolation",0,94.4354699323316,84.1191179563752,104.751821908288,0.999974746127513,0.999262862528514,1
"86","eDNA",86,"Extrapolation",0,94.436347875781,84.1041114005593,104.768584351003,0.999976983812417,0.999292930776941,1
"87","eDNA",87,"Extrapolation",0,94.4371480267729,84.0896987375567,104.784597315989,0.999979023221443,0.999321676851802,1
"88","eDNA",88,"Extrapolation",0,94.4378772783097,84.0758576260766,104.799896930543,0.999980881923341,0.999349165886658,1
"89","eDNA",89,"Extrapolation",0,94.4385419126218,84.0625664234902,104.814517401753,0.999982575930133,0.999375459319276,1
"90","eDNA",90,"Extrapolation",0,94.439147655286,84.0498041800564,104.828491130516,0.999984119835058,0.999400615132354,1
"91","eDNA",91,"Extrapolation",0,94.4396997245496,84.0375506310675,104.841848818032,0.999985526938281,0.99942468807683,1
"92","eDNA",92,"Extrapolation",0,94.4402028762835,84.0257861872322,104.854619565335,0.999986809361471,0.999447729879107,1
"93","eDNA",93,"Extrapolation",0,94.4406614449523,84.0144919235747,104.86683096633,0.999987978152227,0.99946978943344,1
"94","eDNA",94,"Extrapolation",0,94.4410793809543,84.0036495670956,104.878509194813,0.999989043379245,0.99949091298062,1
"95","eDNA",95,"Extrapolation",0,94.4414602846523,83.9932414834166,104.889679085888,0.999990014219059,0.999511144274006,1
"96","eDNA",96,"Extrapolation",0,94.4418074373898,83.9832506625977,104.900364212182,0.999990899035091,0.999530524733878,1
"97","eDNA",97,"Extrapolation",0,94.442123829758,83.9736607043018,104.910586955214,0.999991705449704,0.999549093590981,1
"98","eDNA",98,"Extrapolation",0,94.4424121873595,83.9644558024535,104.920368572266,0.999992440409856,0.999566888020105,1
"99","eDNA",99,"Extrapolation",0,94.4426749942875,83.9556207295241,104.929729259051,0.999993110246958,0.999583943264433,1
"100","eDNA",100,"Extrapolation",0,94.4429145145256,83.9471408205603,104.938688208491,0.999993720731404,0.999600292751363,1
"101","BRUV",1,"Rarefaction",0,6.29411764705882,5.336285926734,7.25194936738365,0.42873831775701,0.350737524987848,0.506739110526171
"102","BRUV",2,"Rarefaction",0,9.88970588235296,8.51409731673636,11.2653144479696,0.584579439252336,0.520810767944903,0.64834811055977
"103","BRUV",3,"Rarefaction",0,12.5044117647059,10.7460276446567,14.262795884755,0.655841121495328,0.601577246139473,0.710104996851183
"104","BRUV",4,"Rarefaction",0,14.6705882352941,12.5654973500877,16.7756791205006,0.697920303995072,0.648665652455779,0.747174955534364
"105","BRUV",5,"Rarefaction",0,16.5719133807369,14.1610033288687,18.9828234326052,0.728278730615179,0.681664352393889,0.77489310883647
"106","BRUV",6,"Rarefaction",0,18.2821590174532,15.602552238751,20.9617657961554,0.752928146619735,0.707560933945067,0.798295359294403
"107","BRUV",7,"Rarefaction",0,19.8372583299055,16.9199730001171,22.7545436596939,0.774078491601856,0.729045053189798,0.819111930013914
"108","BRUV",8,"Rarefaction",0,21.2592348827643,18.1290639508745,24.3894058146542,0.79266061041762,0.747362249960128,0.837958970875112
"109","BRUV",9,"Rarefaction",0,22.5642533936652,19.2403190237896,25.8881877635408,0.809184040258807,0.763265879255016,0.855102201262598
"110","BRUV",10,"Rarefaction",0,23.7652714932128,20.2617513741489,27.2687916122766,0.823996097360584,0.777288463546007,0.87070373117516
"111","BRUV",11,"Rarefaction",0,24.8730607627667,21.1999118503169,28.5462096752166,0.837360069836705,0.789815579695139,0.884904559978272
"112","BRUV",12,"Rarefaction",0,25.8967356173239,22.060356393826,29.7331148408218,0.849481359761734,0.801113109976792,0.897849609546675
"113","BRUV",13,"Rarefaction",0,26.8441176470589,22.8479290464842,30.8403062476336,0.860514018691589,0.811341956664859,0.909686080718318
"114","BRUV",14,"Rarefaction",0,27.7220588235294,23.566995599917,31.8771220471418,0.870560747663551,0.820569741643117,0.920551753683985
"115","BRUV",15,"Rarefaction",0,28.5367647058824,24.2216726553371,32.8518567564277,0.879672897196262,0.828782975583723,0.9305628188088
"116","BRUV",16,"Rarefaction",0,29.2941176470588,24.8160556816847,33.7721796124329,0.88785046728972,0.835897873194363,0.939803061385076
"117","BRUV",17,"Observed",0,30,25.3544474106494,34.6455525893506,0.89547228019236,0.842538242597963,0.948406317786757
"118","BRUV",18,"Extrapolation",0,30.6579097658481,25.8387567810019,35.4770627506943,0.902576105810355,0.848824196738603,0.956328014882107
"119","BRUV",19,"Extrapolation",0,31.2711072175123,26.2712047271561,36.2710097078686,0.909197147163049,0.854826996851538,0.963567297474561
"120","BRUV",20,"Extrapolation",0,31.8426310559567,26.6543183831768,37.0309437287366,0.91536821483158,0.860588391915729,0.97014803774743
"121","BRUV",21,"Extrapolation",0,32.3753134684873,26.9908753448931,37.7597515920815,0.921119889551764,0.8661326663454,0.976107112758128
"122","BRUV",22,"Extrapolation",0,32.8717941636615,27.283826293413,38.45976203391,0.926480673756984,0.871473986981945,0.981487360532022
"123","BRUV",23,"Extrapolation",0,33.3345334523675,27.5362138271552,39.1328530775799,0.931477132822043,0.876620833617422,0.986333432026665
"124","BRUV",24,"Extrapolation",0,33.7658244398994,27.7510980079347,39.780550871864,0.936134026707924,0.881578646719148,0.990689406696699
"125","BRUV",25,"Extrapolation",0,34.1678043894436,27.9314939383843,40.4041148405029,0.940474432659812,0.886351390256304,0.994597475063321
"126","BRUV",26,"Extrapolation",0,34.5424653132907,28.0803231742246,41.0046074523568,0.944519859566427,0.890942454903388,0.998097264229466
"127","BRUV",27,"Extrapolation",0,34.8916638442549,28.200378585437,41.5829491030729,0.94829035454735,0.895355160667354,1
"128","BRUV",28,"Extrapolation",0,35.2171304362216,28.2943010890206,42.1399597834226,0.951804602296559,0.899593017315461,1
"129","BRUV",29,"Extrapolation",0,35.5204779394139,28.3645661799356,42.6763896988921,0.955080017674462,0.903659839879758,1
"130","BRUV",30,"Extrapolation",0,35.8032095928746,28.4134781298817,43.1929410558675,0.958132832007266,0.907559779196148,1
"131","BRUV",31,"Extrapolation",0,36.06672647377,28.4431699104291,43.690283037111,0.960978173521335,0.911297304468719,1
"132","BRUV",32,"Extrapolation",0,36.3123344404299,28.455607193119,44.1690616877407,0.963630142311148,0.914877160609216,1
"133","BRUV",33,"Extrapolation",0,36.5412506035303,28.4525951007404,44.6299061063202,0.966101880212332,0.918304314216404,1
"134","BRUV",34,"Extrapolation",0,36.754609357488,28.4357866849011,45.0734320300749,0.968405635926057,0.921583896493472,1
"135","BRUV",35,"Extrapolation",0,36.9534680019534,28.4066923641455,45.5002436397613,0.97055282571749,0.924721147909356,1
"136","BRUV",36,"Extrapolation",0,37.138811981261,28.3666897682455,45.9109341942764,0.972554089989117,0.927721367224417,1
"137","BRUV",37,"Extrapolation",0,37.3115597678,28.3170336001353,46.3060859354648,0.974419346009274,0.930589866143645,1
"138","BRUV",38,"Extrapolation",0,37.4725674135064,28.2588652532112,46.6862695738016,0.976157837057187,0.933331930030256,1
"139","BRUV",39,"Extrapolation",0,37.6226327920288,28.1932220154598,47.0520435685978,0.977778178228058,0.935952784618043,1
"140","BRUV",40,"Extrapolation",0,37.7624995525934,28.121045759932,47.4039533452548,0.97928839912518,0.938457568379911,1
"141","BRUV",41,"Extrapolation",0,37.8928608051584,28.0431910694177,47.7425305408991,0.980695983650653,0.940851310064087,1
"142","BRUV",42,"Extrapolation",0,38.0143625551219,27.9604327767107,48.0682923335332,0.982007907091871,0.943138910847872,1
"143","BRUV",43,"Extrapolation",0,38.1276069046025,27.8734729244676,48.3817408847374,0.983230670687569,0.945325130548801,1
"144","BRUV",44,"Extrapolation",0,38.2331550361572,27.7829471633696,48.6833629089448,0.984370333844725,0.947414577353403,1
"145","BRUV",45,"Extrapolation",0,38.3315299937228,27.6894306163435,48.9736293711021,0.985432544165957,0.949411700561084,1
"146","BRUV",46,"Extrapolation",0,38.4232192745606,27.5934432416744,49.2529953074468,0.986422565436232,0.951320785886044,1
"147","BRUV",47,"Extrapolation",0,38.5086772450502,27.4954547301791,49.5218997599213,0.987345303707556,0.953145952908493,1
"148","BRUV",48,"Extrapolation",0,38.5883273923026,27.3958889720925,49.7807658125128,0.988205331610926,0.95489115431416,1
"149","BRUV",49,"Extrapolation",0,38.6625644227515,27.295128128594,50.030000716909,0.989006911016009,0.956560176606503,1
"150","BRUV",50,"Extrapolation",0,38.7317562181213,27.1935163414122,50.2699960948305,0.989754014150843,0.958156642017936,1
"151","BRUV",51,"Extrapolation",0,38.796245658466,27.0913631120155,50.5011282049166,0.990450343286223,0.959684011384416,1
"152","BRUV",52,"Extrapolation",0,38.8563523213116,26.9889463797367,50.7237582628864,0.991099349082304,0.96114558778171,1
"153","BRUV",53,"Extrapolation",0,38.912374065323,26.8865153259407,50.9382328047052,0.991704247688361,0.962544520751776,1
"154","BRUV",54,"Extrapolation",0,38.9645885063433,26.7842929291221,51.1448840835644,0.992268036680415,0.963883810974055,1
"155","BRUV",55,"Extrapolation",0,39.0132543931195,26.6824782936763,51.3440304925626,0.992793509915726,0.965166315259508,1
"156","BRUV",56,"Extrapolation",0,39.0586128895323,26.5812487730572,51.5359770060074,0.993283271377764,0.966394751765198,1
"157","BRUV",57,"Extrapolation",0,39.100888769684,26.4807619061439,51.721015633224,0.993739748080246,0.967571705344395,1
"158","BRUV",58,"Extrapolation",0,39.1402915317671,26.3811571838886,51.8994258796457,0.99416520209421,0.968699632962035,1
"159","BRUV",59,"Extrapolation",0,39.177016436233,26.2825576617116,52.0714752107544,0.99456174175771,0.969780869117965,1
"160","BRUV",60,"Extrapolation",0,39.211245473405,26.1850714316491,52.237419515161,0.994931332123691,0.970817631231274,1
"161","BRUV",61,"Extrapolation",0,39.2431482653324,26.0887929669272,52.3975035637376,0.995275804697809,0.971812024948135,1
"162","BRUV",62,"Extrapolation",0,39.2728829063521,25.9938043504316,52.5519614622725,0.995596866514463,0.972766049343396,1
"163","BRUV",63,"Extrapolation",0,39.3005967465257,25.9001763974531,52.7010170955984,0.995896108596004,0.973681601992718,1
"164","BRUV",64,"Extrapolation",0,39.3264271218332,25.8079696821076,52.8448845615589,0.996175013837053,0.974560483897566,1
"165","BRUV",65,"Extrapolation",0,39.3505020347412,25.7172354759415,52.9837685935409,0.996434964352981,0.97540440425,1
"166","BRUV",66,"Extrapolation",0,39.3729407885195,25.6280166064349,53.1178649706041,0.996677248328992,0.976214985028056,1
"167","BRUV",67,"Extrapolation",0,39.3938545784488,25.5403482423965,53.247360914501,0.996903066403721,0.976993765415727,1
"168","BRUV",68,"Extrapolation",0,39.4133470428489,25.4542586125944,53.3724354731034,0.997113537619002,0.97774220604416,1
"169","BRUV",69,"Extrapolation",0,39.4315147766587,25.3697696633834,53.4932598899341,0.997309704965283,0.978461693052896,1
"170","BRUV",70,"Extrapolation",0,39.4484478101125,25.2868976605635,53.6099979596615,0.997492540550167,0.979153541971699,1
"171","BRUV",71,"Extrapolation",0,39.464230054885,25.2056537402274,53.7228063695426,0.99766295041569,0.979819001424963,1
"172","BRUV",72,"Extrapolation",0,39.4789397199157,25.1260444129268,53.8318350269045,0.997821779028216,0.98045925666181,1
"173","BRUV",73,"Extrapolation",0,39.4926496989734,25.0480720251023,53.9372273728445,0.997969813463191,0.981075432915873,1
"174","BRUV",74,"Extrapolation",0,39.5054279318815,24.9717351813671,54.0391206823959,0.998107787305499,0.981668598599444,1
"175","BRUV",75,"Extrapolation",0,39.517337741194,24.8970291309234,54.1376463514645,0.998236384284737,0.982239768337185,1
"176","BRUV",76,"Extrapolation",0,39.52843814599,24.8239461210992,54.2329301708809,0.998356241663444,0.982789905844949,1
"177","BRUV",77,"Extrapolation",0,39.5387841543437,24.7524757207369,54.3250925879504,0.998467953395054,0.983319926659529,1
"178","BRUV",78,"Extrapolation",0,39.548427035916,24.6826051159287,54.4142489559032,0.998572073067235,0.983830700725297,1
"179","BRUV",79,"Extrapolation",0,39.5574145760222,24.6143193803786,54.5005097716658,0.99866911664519,0.984323054843756,1
"180","BRUV",80,"Extrapolation",0,39.5657913124319,24.5476017224789,54.5839809023849,0.998759565028527,0.984797774992048,1
"181","BRUV",81,"Extrapolation",0,39.5735987560758,24.4824337110122,54.6647638011395,0.998843866434355,0.985255608516419,1
"182","BRUV",82,"Extrapolation",0,39.5808755967537,24.4187954812276,54.7429557122799,0.998922438618428,0.985697266206524,1
"183","BRUV",83,"Extrapolation",0,39.5876578948613,24.3566659228957,54.8186498668268,0.998995670945331,0.986123424256373,1
"184","BRUV",84,"Extrapolation",0,39.5939792600877,24.2960228518136,54.8919356683618,0.999063926317978,0.986534726117531,1
"185","BRUV",85,"Extrapolation",0,39.5998710179687,24.2368431661068,54.9628988698306,0.99912754297598,0.986931784250044,1
"186","BRUV",86,"Extrapolation",0,39.6053623651199,24.1791029885686,55.0316217416712,0.999186836171787,0.987315181776372,1
"187","BRUV",87,"Extrapolation",0,39.610480513921,24.1227777961719,55.09818323167,0.999242099732928,0.987685474043406,1
"188","BRUV",88,"Extrapolation",0,39.6152508273667,24.0678425377987,55.1626591169346,0.999293607518069,0.988043190097464,1
"189","BRUV",89,"Extrapolation",0,39.6196969447529,24.0142717411456,55.2251221483603,0.999341614774122,0.988388834076947,1
"190","BRUV",90,"Extrapolation",0,39.6238408988217,23.9620396096881,55.2856421879553,0.999386359401124,0.988722886527133,1
"191","BRUV",91,"Extrapolation",0,39.627703224944,23.9111201105141,55.344286339374,0.999428063131144,0.989045805641387,1
"192","BRUV",92,"Extrapolation",0,39.6313030628833,23.8614870537724,55.4011190719942,0.999466932627086,0.989358028432858,1
"193","BRUV",93,"Extrapolation",0,39.6346582516422,23.813114164422,55.4562023388624,0.999503160506799,0.989659971840546,1
"194","BRUV",94,"Extrapolation",0,39.6377854178642,23.7659751469139,55.5095956888144,0.999536926297599,0.989952033773412,1
"195","BRUV",95,"Extrapolation",0,39.6407000582263,23.7200437433862,55.5613563730664,0.999568397325917,0.990234594096051,1
"196","BRUV",96,"Extrapolation",0,39.6434166162338,23.6752937859073,55.6115394465603,0.999597729546486,0.990508015559211,1
"197","BRUV",97,"Extrapolation",0,39.6459485537941,23.6316992432594,55.6601978643288,0.999625068315171,0.990772644678336,1
"198","BRUV",98,"Extrapolation",0,39.6483084179281,23.5892342627172,55.707382573139,0.999650549109286,0.991028812563071,1
"199","BRUV",99,"Extrapolation",0,39.6505079029461,23.5478732072363,55.7531425986559,0.999674298198946,0.991276835700574,1
"200","BRUV",100,"Extrapolation",0,39.6525579083998,23.5075906884397,55.7975251283599,0.999696433272804,0.991517016695261,1
"201","Seine",1,"Rarefaction",0,4.17647058823529,3.43182422276766,4.92111695370293,0.357394366197183,0.262030586315063,0.452758146079303
"202","Seine",2,"Rarefaction",0,6.86029411764707,5.65193777132658,8.06865046396756,0.485211267605634,0.393311435603514,0.577111099607754
"203","Seine",3,"Rarefaction",0,9.01029411764706,7.35637582756949,10.6642124077246,0.555684104627768,0.465190009224057,0.64617820003148
"204","Seine",4,"Rarefaction",0,10.8659663865546,8.80350438258665,12.9284283905226,0.606740442655937,0.516937489188435,0.69654339612344
"205","Seine",5,"Rarefaction",0,12.5084033613446,10.0712582781012,14.9455484445879,0.647790589691998,0.559386834593831,0.736194344790165
"206","Seine",6,"Rarefaction",0,13.9793956043957,11.1946546457524,16.7641365630389,0.682227983284321,0.595928079636201,0.768527886932441
"207","Seine",7,"Rarefaction",0,15.3065610859729,12.1958598579417,18.4172623140041,0.711646803900325,0.627839857598019,0.795453750202631
"208","Seine",8,"Rarefaction",0,16.5108597285068,13.0919817582937,19.9297376987199,0.73694474539545,0.655712220977378,0.818177269813522
"209","Seine",9,"Rarefaction",0,17.6095022624435,13.8974576087824,21.3215469161045,0.758748645720477,0.679936751104131,0.837560540336822
"210","Seine",10,"Rarefaction",0,18.6170814479639,14.6247255194253,22.6094373765025,0.777549914873859,0.700840008032441,0.854259821715277
"211","Seine",11,"Rarefaction",0,19.5461376858436,15.2845035361721,23.8077718355152,0.793743228602383,0.718706501993816,0.868779955210951
"212","Seine",12,"Rarefaction",0,20.4075630252101,15.8860308134066,24.9290952370136,0.807645875251509,0.733783963867575,0.881507786635443
"213","Seine",13,"Rarefaction",0,21.2109243697479,16.4372957968583,25.9845529426376,0.819517102615694,0.746292812588612,0.892741392642776
"214","Seine",14,"Rarefaction",0,21.9647058823529,16.945221810804,26.9841899539019,0.829577464788732,0.756438515406862,0.902716414170602
"215","Seine",15,"Rarefaction",0,22.6764705882353,17.4157949169003,27.9371462595703,0.838028169014085,0.764424853038985,0.911631484989184
"216","Seine",16,"Rarefaction",0,23.3529411764706,17.8541222887168,28.8517600642244,0.845070422535211,0.770466265129756,0.919674579940666
"217","Seine",17,"Observed",0,24,18.264409447448,29.735590552552,0.851806491120637,0.776195789279208,0.927417192962066
"218","Seine",18,"Extrapolation",0,24.618925831202,18.6476762190346,30.5901754433695,0.85824968715887,0.781723407342244,0.934775966975496
"219","Seine",19,"Extrapolation",0,25.2109418436562,19.004851664901,31.4170320224114,0.864412744238919,0.787106910234918,0.94171857824292
"220","Seine",20,"Extrapolation",0,25.7772180294819,19.3368323522615,32.2176037067022,0.870307842315488,0.792375159666937,0.948240524964039
