"","Species","Site","e_index","sd_e_index","mean_seine_count","sd_seine_count","matching","matching2","eDNA_Presence_tot","nps_Presence_tot","eDNA_detect","Seine_detect"
"68","Cymatogaster aggregata","Santa_Claus",0,0,0,0,"Both.Missed","Matching",2.34831125589569,2,"eDNA.Detected","Seine.Detected"
"69","Cymatogaster aggregata","Santa_Monica",0,0,0,0,"Both.Missed","Matching",2.34831125589569,2,"eDNA.Detected","Seine.Detected"
"70","Cymatogaster aggregata","Soledad",0,0,0,0,"Both.Missed","Matching",2.34831125589569,2,"eDNA.Detected","Seine.Detected"
"71","Cymatogaster aggregata","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",2.34831125589569,2,"eDNA.Detected","Seine.Detected"
"72","Cymatogaster aggregata","Water_Canyon",0.666489112387352,0.666489112387352,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.34831125589569,2,"eDNA.Detected","Seine.Detected"
"73","Embiotoca jacksoni","Bechers",0.415384152165339,0.415384152165339,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"74","Embiotoca jacksoni","Ben_Weston",0,0,0,0,"Both.Missed","Matching",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"75","Embiotoca jacksoni","China_Camp",0.221694074653481,0.221694074653481,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"76","Embiotoca jacksoni","Christy",0.0122059785606571,0.0122059785606571,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"77","Embiotoca jacksoni","Coches",0.242649960082382,0.242649960082382,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"78","Embiotoca jacksoni","Cuylers_Harbor",0.221382668331435,0.221382668331435,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"79","Embiotoca jacksoni","Dangermond",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"80","Embiotoca jacksoni","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"81","Embiotoca jacksoni","Ford_Pt",0.96108215085078,0.96108215085078,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"82","Embiotoca jacksoni","Forney",0.474484047558677,0.474484047558677,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"83","Embiotoca jacksoni","Little_Harbor",0.362487586431543,0.362487586431543,1,0,"Both.Detected","Matching",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"84","Embiotoca jacksoni","R_Beach",0.632491094890088,0.632491094890088,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"85","Embiotoca jacksoni","Sandy_Point",0.0184025240703889,0.0184025240703889,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"86","Embiotoca jacksoni","Santa_Claus",0.367535398078943,0.367535398078943,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"87","Embiotoca jacksoni","Santa_Monica",0,0,1,0,"Seine.Detected.Only","Seine.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"88","Embiotoca jacksoni","Soledad",0.80232552859963,0.80232552859963,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"89","Embiotoca jacksoni","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"90","Embiotoca jacksoni","Water_Canyon",0.425783351574426,0.425783351574426,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.15790851584777,2,"eDNA.Detected","Seine.Detected"
"91","Embiotoca lateralis","Bechers",0.27768037147853,0.27768037147853,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.35422542158635,0,"eDNA.Detected","missing"
"92","Embiotoca lateralis","Ben_Weston",0,0,0,0,"Both.Missed","Matching",2.35422542158635,0,"eDNA.Detected","missing"
"93","Embiotoca lateralis","China_Camp",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.35422542158635,0,"eDNA.Detected","missing"
"94","Embiotoca lateralis","Christy",0,0,0,0,"Both.Missed","Matching",2.35422542158635,0,"eDNA.Detected","missing"
"95","Embiotoca lateralis","Coches",0,0,0,0,"Both.Missed","Matching",2.35422542158635,0,"eDNA.Detected","missing"
"96","Embiotoca lateralis","Cuylers_Harbor",0.0895585523725849,0.0895585523725849,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.35422542158635,0,"eDNA.Detected","missing"
"97","Embiotoca lateralis","Dangermond",0.196593401703023,0.196593401703023,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.35422542158635,0,"eDNA.Detected","missing"
"98","Embiotoca lateralis","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",2.35422542158635,0,"eDNA.Detected","missing"
"99","Embiotoca lateralis","Ford_Pt",0,0,0,0,"Both.Missed","Matching",2.35422542158635,0,"eDNA.Detected","missing"
"100","Embiotoca lateralis","Forney",0,0,0,0,"Both.Missed","Matching",2.35422542158635,0,"eDNA.Detected","missing"
"101","Embiotoca lateralis","Little_Harbor",0,0,0,0,"Both.Missed","Matching",2.35422542158635,0,"eDNA.Detected","missing"
"102","Embiotoca lateralis","R_Beach",0.735195593656703,0.735195593656703,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.35422542158635,0,"eDNA.Detected","missing"
"103","Embiotoca lateralis","Sandy_Point",0,0,0,0,"Both.Missed","Matching",2.35422542158635,0,"eDNA.Detected","missing"
"104","Embiotoca lateralis","Santa_Claus",0,0,0,0,"Both.Missed","Matching",2.35422542158635,0,"eDNA.Detected","missing"
"105","Embiotoca lateralis","Santa_Monica",0,0,0,0,"Both.Missed","Matching",2.35422542158635,0,"eDNA.Detected","missing"
"106","Embiotoca lateralis","Soledad",0,0,0,0,"Both.Missed","Matching",2.35422542158635,0,"eDNA.Detected","missing"
"107","Embiotoca lateralis","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",2.35422542158635,0,"eDNA.Detected","missing"
"108","Embiotoca lateralis","Water_Canyon",0.0551975023755104,0.0551975023755104,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.35422542158635,0,"eDNA.Detected","missing"
"109","Micrometrus aurora","Bechers",0.228558898757511,0.228558898757511,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.50130445383268,0,"eDNA.Detected","missing"
"110","Micrometrus aurora","Ben_Weston",0,0,0,0,"Both.Missed","Matching",3.50130445383268,0,"eDNA.Detected","missing"
"111","Micrometrus aurora","China_Camp",0,0,0,0,"Both.Missed","Matching",3.50130445383268,0,"eDNA.Detected","missing"
"112","Micrometrus aurora","Christy",0,0,0,0,"Both.Missed","Matching",3.50130445383268,0,"eDNA.Detected","missing"
"113","Micrometrus aurora","Coches",0,0,0,0,"Both.Missed","Matching",3.50130445383268,0,"eDNA.Detected","missing"
"114","Micrometrus aurora","Cuylers_Harbor",0.561236735338699,0.561236735338699,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.50130445383268,0,"eDNA.Detected","missing"
"115","Micrometrus aurora","Dangermond",0.798251174469909,0.798251174469909,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.50130445383268,0,"eDNA.Detected","missing"
"116","Micrometrus aurora","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",3.50130445383268,0,"eDNA.Detected","missing"
"117","Micrometrus aurora","Ford_Pt",0,0,0,0,"Both.Missed","Matching",3.50130445383268,0,"eDNA.Detected","missing"
"118","Micrometrus aurora","Forney",0.129659893132784,0.129659893132784,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.50130445383268,0,"eDNA.Detected","missing"
"119","Micrometrus aurora","Little_Harbor",0,0,0,0,"Both.Missed","Matching",3.50130445383268,0,"eDNA.Detected","missing"
"120","Micrometrus aurora","R_Beach",0,0,0,0,"Both.Missed","Matching",3.50130445383268,0,"eDNA.Detected","missing"
"121","Micrometrus aurora","Sandy_Point",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.50130445383268,0,"eDNA.Detected","missing"
"122","Micrometrus aurora","Santa_Claus",0,0,0,0,"Both.Missed","Matching",3.50130445383268,0,"eDNA.Detected","missing"
"123","Micrometrus aurora","Santa_Monica",0,0,0,0,"Both.Missed","Matching",3.50130445383268,0,"eDNA.Detected","missing"
"124","Micrometrus aurora","Soledad",0.783597752133775,0.783597752133775,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.50130445383268,0,"eDNA.Detected","missing"
"125","Micrometrus aurora","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",3.50130445383268,0,"eDNA.Detected","missing"
"126","Micrometrus aurora","Water_Canyon",0,0,0,0,"Both.Missed","Matching",3.50130445383268,0,"eDNA.Detected","missing"
"127","Micrometrus minimus","Bechers",0.217397073030851,0.217397073030851,2,0,"Both.Detected","Matching",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"128","Micrometrus minimus","Ben_Weston",0,0,0,0,"Both.Missed","Matching",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"129","Micrometrus minimus","China_Camp",0.011158917568242,0.011158917568242,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"130","Micrometrus minimus","Christy",0.251328762913761,0.251328762913761,5.5,2.12132034355964,"Both.Detected","Matching",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"131","Micrometrus minimus","Coches",0,0,0,0,"Both.Missed","Matching",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"132","Micrometrus minimus","Cuylers_Harbor",0.132360283376824,0.132360283376824,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"133","Micrometrus minimus","Dangermond",0.249930569100356,0.249930569100356,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"134","Micrometrus minimus","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"135","Micrometrus minimus","Ford_Pt",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"136","Micrometrus minimus","Forney",0.239846385365767,0.239846385365767,9,8.48528137423857,"Both.Detected","Matching",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"137","Micrometrus minimus","Little_Harbor",0.257881621516485,0.257881621516485,1,0,"Both.Detected","Matching",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"138","Micrometrus minimus","R_Beach",0.0858166863554456,0.0858166863554456,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"139","Micrometrus minimus","Sandy_Point",0.9231496413245,0.9231496413245,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"140","Micrometrus minimus","Santa_Claus",0,0,0,0,"Both.Missed","Matching",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"141","Micrometrus minimus","Santa_Monica",0,0,1,0,"Seine.Detected.Only","Seine.Detected.Only",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"142","Micrometrus minimus","Soledad",0.257325893423851,0.257325893423851,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"143","Micrometrus minimus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"144","Micrometrus minimus","Water_Canyon",0.0209846546109263,0.0209846546109263,1,0,"Both.Detected","Matching",3.64718048858701,19.5,"eDNA.Detected","Seine.Detected"
"145","Phanerodon vacca","Bechers",0.520223110186921,0.520223110186921,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.76148871028494,0,"eDNA.Detected","missing"
"146","Phanerodon vacca","Ben_Weston",0,0,0,0,"Both.Missed","Matching",3.76148871028494,0,"eDNA.Detected","missing"
"147","Phanerodon vacca","China_Camp",0.0900479830520193,0.0900479830520193,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.76148871028494,0,"eDNA.Detected","missing"
"148","Phanerodon vacca","Christy",0.482135373469951,0.482135373469951,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.76148871028494,0,"eDNA.Detected","missing"
"149","Phanerodon vacca","Coches",0,0,0,0,"Both.Missed","Matching",3.76148871028494,0,"eDNA.Detected","missing"
"150","Phanerodon vacca","Cuylers_Harbor",0.0601169474426879,0.0601169474426879,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.76148871028494,0,"eDNA.Detected","missing"
"151","Phanerodon vacca","Dangermond",0.480658150266632,0.480658150266632,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.76148871028494,0,"eDNA.Detected","missing"
"152","Phanerodon vacca","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",3.76148871028494,0,"eDNA.Detected","missing"
"153","Phanerodon vacca","Ford_Pt",0.172704585715606,0.172704585715606,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.76148871028494,0,"eDNA.Detected","missing"
"154","Phanerodon vacca","Forney",0.276237092785952,0.276237092785952,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.76148871028494,0,"eDNA.Detected","missing"
"155","Phanerodon vacca","Little_Harbor",0,0,0,0,"Both.Missed","Matching",3.76148871028494,0,"eDNA.Detected","missing"
"156","Phanerodon vacca","R_Beach",0.122612926674177,0.122612926674177,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.76148871028494,0,"eDNA.Detected","missing"
"157","Phanerodon vacca","Sandy_Point",0,0,0,0,"Both.Missed","Matching",3.76148871028494,0,"eDNA.Detected","missing"
"158","Phanerodon vacca","Santa_Claus",0,0,0,0,"Both.Missed","Matching",3.76148871028494,0,"eDNA.Detected","missing"
"159","Phanerodon vacca","Santa_Monica",0,0,0,0,"Both.Missed","Matching",3.76148871028494,0,"eDNA.Detected","missing"
"160","Phanerodon vacca","Soledad",0,0,0,0,"Both.Missed","Matching",3.76148871028494,0,"eDNA.Detected","missing"
"161","Phanerodon vacca","Southeast_Anchorage",0.556752540690992,0.556752540690992,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.76148871028494,0,"eDNA.Detected","missing"
"162","Phanerodon vacca","Water_Canyon",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.76148871028494,0,"eDNA.Detected","missing"
"163","Rhacochilus toxotes","Bechers",0.485054572980414,0.485054572980414,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.08239218277838,0,"eDNA.Detected","missing"
"164","Rhacochilus toxotes","Ben_Weston",0,0,0,0,"Both.Missed","Matching",3.08239218277838,0,"eDNA.Detected","missing"
"165","Rhacochilus toxotes","China_Camp",0,0,0,0,"Both.Missed","Matching",3.08239218277838,0,"eDNA.Detected","missing"
"166","Rhacochilus toxotes","Christy",0,0,0,0,"Both.Missed","Matching",3.08239218277838,0,"eDNA.Detected","missing"
"167","Rhacochilus toxotes","Coches",0,0,0,0,"Both.Missed","Matching",3.08239218277838,0,"eDNA.Detected","missing"
"168","Rhacochilus toxotes","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",3.08239218277838,0,"eDNA.Detected","missing"
"169","Rhacochilus toxotes","Dangermond",0.609432172736016,0.609432172736016,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.08239218277838,0,"eDNA.Detected","missing"
"170","Rhacochilus toxotes","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",3.08239218277838,0,"eDNA.Detected","missing"
"171","Rhacochilus toxotes","Ford_Pt",0,0,0,0,"Both.Missed","Matching",3.08239218277838,0,"eDNA.Detected","missing"
"172","Rhacochilus toxotes","Forney",0,0,0,0,"Both.Missed","Matching",3.08239218277838,0,"eDNA.Detected","missing"
"173","Rhacochilus toxotes","Little_Harbor",0,0,0,0,"Both.Missed","Matching",3.08239218277838,0,"eDNA.Detected","missing"
"174","Rhacochilus toxotes","R_Beach",0.356209851955477,0.356209851955477,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.08239218277838,0,"eDNA.Detected","missing"
"175","Rhacochilus toxotes","Sandy_Point",0.095748774450776,0.095748774450776,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.08239218277838,0,"eDNA.Detected","missing"
"176","Rhacochilus toxotes","Santa_Claus",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.08239218277838,0,"eDNA.Detected","missing"
"177","Rhacochilus toxotes","Santa_Monica",0,0,0,0,"Both.Missed","Matching",3.08239218277838,0,"eDNA.Detected","missing"
"178","Rhacochilus toxotes","Soledad",0.145323783951755,0.145323783951755,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.08239218277838,0,"eDNA.Detected","missing"
